532960094230,1235641,60645514,TB_JISHI,UNDER ARMOUR,断码特价正品UNDER ARMOUR安德阿镆 BLUR III FG 男款篮球鞋,629.0,629.0,0,0,
533000267776,312498-130,112130244,TB_JISHI,Nike,【韩国代购】耐克nike tennis312498-130成人小白鞋黑白勾,599.0,599.0,0,0,
533071749267,11488-00601,58433236,TB_JISHI,porter,PORTER BOUND黑 双肩包 后背包 11488-00601 00610 00605,1120.0,1120.0,0,0,
533100900723,11316-01301,58433236,TB_JISHI,porter,PORTER HARDY双肩包 后背包 黑 11316-013,1450.0,1450.0,0,0,
533103116551,11488-00501 00505 00510,58433236,TB_JISHI,porter,PORTER BOUND后背包 双肩包 11488-00501 00505 00510,976.0,976.0,0,0,
533107728089,11485-03601 03636,58433236,TB_JISHI,porter,PORTER DUKE 都市雅痞包後背包 双肩包 11485-03601 03636,1980.0,1980.0,0,0,
533124198728,302519-113,118487341,TB_JISHI,Nike,Nike Air Max90 Leather  皮面纯白max 302519-113,499.0,499.0,0,0,
533218780228,M,140589828,TB_JISHI,umbro/茵宝,射手阿兰希勒足球鞋与球裤,680.0,680.0,0,0,
533321820767,044401,145862291,TB_JISHI,tsp,TSP乒乓球 运动训练比赛擦汗巾044401,129.0,129.0,0,0,
533323228146,2016Q1749747,111749841,TB_TMALL,Nike,nike耐克男鞋2016春新款男子COURT ROYALE低帮休闲板鞋749747,359.0,469.0,0,0,
533332841000,749900,111749841,TB_TMALL,Nike,NIKE耐克男鞋2015冬新款男HyperVenom毒蜂2 AG运动足球鞋749900,1169.0,1499.0,0,0,
533674622194,阿甘,128637570,TB_JISHI,Nike,正品耐克 阿甘系列支持各种验货7天无理由退换。,240.0,240.0,2,0,
533694690401,51116220045-603,100337077,TB_JISHI,鸿星尔克,鸿星尔克2016夏季新款网面透气轻休闲慢跑鞋51116220045-603包邮,149.0,149.0,0,0,
533705844980,831356-600,63526322,TB_JISHI,Nike,耐克 WMNS NIKE AIR ZOOM PEGASUS 33女跑鞋 粉黑 831356-600,649.0,649.0,0,0,
533706436078,831356-001,63526322,TB_JISHI,Nike,耐克 WMNS NIKE AIR ZOOM PEGASUS 33女跑鞋 黑白 831356-001,649.0,649.0,0,0,
533713754390,819861,106475133,TB_JISHI,Nike,耐克NIKE BLAZER SB PREMIUM SE QS男子滑板鞋运动鞋819861,699.0,699.0,0,0,
533718694071,136064 007,105296552,TB_JISHI,Nike,air jordan 3 retro 乔丹3代黑水泥篮球鞋136064,1360.0,1360.0,0,0,
533734116045,exr,128637570,TB_JISHI,exr/依革思儿,正品代购EXR现货。崔始源同款7天无理由退换。,185.0,185.0,0,0,
533734228434,澳洲,128637570,TB_JISHI,澳兰雅盾,代购现货 正品  澳大利亚 版 跑鞋。可以看价签。,135.0,135.0,4,0,
533748178606,343880,69181298,TB_JISHI,Nike,nike拖鞋 34388080包邮.你懂的,80.0,80.0,0,0,
533769974710,ZD1663,116005880,TB_JISHI,立冠,2016新款光板空白足球服训练服 球衣 套装 组队5色选 ZD1663#,33.0,29.0,0,0,
533790698486,#086555,128679435,TB_JISHI,Adidas,adidas running support 93款 3代 联名限量款 情侣鞋 #086555,269.0,269.0,5,1,
533820782157,无,126840477,TB_JISHI,李宁,李宁音速3篮球鞋亮葡萄紫,299.0,299.0,0,0,
533942494300,耐克初夏款,162438969,TB_JISHI,Nike,微信服务！经典华夫女款36-39  专柜同步进口猪八打孔 透气网,219.0,219.0,0,0,
533947728366,a,107173573,TB_JISHI,other/其他,正品麦哲伦megellan纯牛皮包头鞋凉鞋沙滩鞋涉水鞋户外鞋男鞋,150.0,150.0,0,0,
533987556021,12115101142,108077102,TB_JISHI,鸿星尔克,鸿星尔克女鞋女款板鞋 2015年春季 12115101142,129.0,129.0,0,0,
533994510155,150860110,162438969,TB_JISHI,兔,微信服务！编号150860110 最新力作 新款 兔八哥女款套装,145.0,145.0,0,0,
534062305042,Jordan XX9 Low,156416939,TB_JISHI,Air Jordan,Air Jordan XX9 Low 爆裂低帮828051篮球鞋乔丹29直邮正品,1148.0,1148.0,0,0,
534065574564,NB,34636059,TB_JISHI,newbalnb/新百伦潮流,新百伦 NB574vg元祖灰 尺码36-44 半码齐全,340.0,340.0,0,0,
534089099572,s81338,162553265,TB_JISHI,Adidas,三叶草 adidas originalss81338 纯白一脚蹬,620.6666666666666,619.0,0,0,
534096165344,MND2,34636059,TB_JISHI,Adidas,MND2代 鱼鳞纹 真标扫描 颗粒梅花印大底尺码40-45,354.0,354.0,0,0,
534116482746,pp0210617,37072258,TB_JISHI,Nike,吕布低邦奥利奥～赤足5.0～情侣鞋36-44,280.0,280.0,0,0,
534122350600,SP160912NIG,125427812,TB_JISHI,Nike,耐克短袖夏季男女情侣款dri 速干透气面料白色限量,148.0,148.0,0,0,
534236226517,824084,112484467,TB_JISHI,Nike,耐克NIKELAB ESSENTIALS TAPERED PANTS女子长裤824084,1249.0,1249.0,0,0,
534257873285,E61163A,129948717,TB_JISHI,匹克,匹克鸳鸯篮球鞋（左右脚颜色各有惊喜哦）E61163A,299.0,299.0,0,0,
534292269129,831749,112484467,TB_JISHI,Nike,NIKE ZOOM STEFAN JANOSKI SLIP CANVAS男女皆宜滑板鞋831749,599.0,599.0,0,0,
534297179470,819717,162553265,TB_JISHI,Nike,耐克 nike忍者拖黑白两色819717-010819717-100,277.0,279.0,36,0,
534303781062,PJ6223,34382911,TB_JISHI,tectop,TECTOP 男款户外健步鞋PJ6223,209.0,469.0,0,0,
534324440670,1,152825135,TB_JISHI,other/其他,韩版短裤女裤钉珠,43.0,43.0,0,0,
534370678738,aq3143,142434483,TB_JISHI,Adidas,Adidas阿迪达斯三叶草黑墨树枝纹zx700aq3143,699.0,699.0,1,1,
534386331837,德国好乐适,128637570,TB_JISHI,sf菲拉格,正品德国好乐适 拖鞋 非常适合长期穿高跟鞋的女性朋友,99.0,99.0,0,0,
534448377299,g61069,106259204,TB_JISHI,Adidas,ADIDAS三叶草80s金标运动鞋G61070/G61069,679.0,679.0,0,0,
534454026636,正品A.G.E,128637570,TB_JISHI,ag&amp;es,正品韩国A.G.E 凉鞋  男女款 情侣款。自带韩国价签。,88.0,88.0,0,0,
534464416082,511882-111,127045428,TB_JISHI,Nike,耐克白色 Roshe Run One 专柜正品511882-111,410.0,410.0,0,0,
534494032117,719871,112484467,TB_JISHI,Nike,美小猪代购耐克NIKE DRI-FIT COOL BREEZE女子跑步背心719871,249.0,249.0,0,0,
534498537849,629684 404,119903798,TB_JISHI,Nike,正品代购耐克Nike女休闲运动鞋 Internationalist Casual 629684,869.0,869.8,0,0,
534597225529,233,131194991,TB_JISHI,Nike,球鞋的家  nike阿甘 元年复刻配色 支持虎扑验货807480 164,299.0,299.0,0,0,
534637314311,718763-004,104950888,TB_JISHI,Nike,毛仔正品 Nike Kobe 10 Elite 科比10 718763-004,999.0,999.0,0,0,
534675398956,9164855,155672050,TB_JISHI,Nike,kd8 BHM黑人月44码 国内现货 。国内现货！顺丰到付！,869.0,869.0,0,0,
534692967456,009,149099450,TB_JISHI,李宁,李宁赞助CBA超轻十篮球鞋，45.5码低帮骚紫色，稀有款,759.0,759.0,0,0,
534693195843,110,149099450,TB_JISHI,李宁,李宁赞助中国队国家队音速4篮球鞋 绿巨人配色等待补货到位 售罄,789.0,789.0,0,0,
534739234090,819686-003-001,162553265,TB_JISHI,Nike,耐克 nike sock dart黑灰袜子819686-003 -001,899.0,899.0,2,0,
534786814984,844379,112484467,TB_JISHI,Nike,NIKE ZOOM LEBRON SOLDIER 10 SFG EP勒布朗男子篮球鞋844379,1179.0,1179.0,0,0,
534786842494,844375,112484467,TB_JISHI,Nike,詹姆斯夺冠战靴NIKE LEBRON SOLDIER 10 EP男子篮球鞋844375粉色,1179.0,1179.0,0,0,
534794085083,749425,137561194,TB_JISHI,Nike,Cshoes Life正品代购 NIKE ROSHE ONE (TDV)婴童运动童鞋 749425,329.0,329.0,1,0,
534828888848,386519,137561194,TB_JISHI,Nike,Cshoes正品代购 NIKE SUNRAY ADJUST 4 (TD)婴童凉拖童鞋 386519,269.0,269.0,1,0,
534903470633,AQ5355,34636059,TB_JISHI,Adidas,2016新款 Adidas smith 魔术贴尺码 : 36-44 半码齐,360.0,360.0,0,0,
534903550527,reebok,34636059,TB_JISHI,Reebok,专柜同步锐步 联名款 迷彩军绿厂级真标真碳,650.0,650.0,0,0,
534905972375,631656-010-311,110684677,TB_JISHI,Nike,清货 正品耐克NIKE 男子经典款低帮板鞋631656-010-311大码,169.0,169.0,0,0,
534907452718,s76408 s76407,124160953,TB_JISHI,Adidas,三叶草 两色绷带运动鞋s76408 s76407 专柜正品,699.0,699.0,0,0,
534931649360,无,116627207,TB_JISHI,无,vintage古着外贸嘻哈套头半拉链冲锋衣街头摇滚原宿时尚达人646,188.0,188.0,0,0,
535432530556,AQ1970,64799526,TB_JISHI,Adidas,adidas PUREBOOST X阿迪达斯 三叶草 女子跑步鞋 AQ1970,850.0,850.0,0,0,
535432794240,AQ3539,64799526,TB_JISHI,Adidas,adidas SUPERNOVA SEQUENCE 9 M男士跑步鞋 慢跑鞋 健身 AQ3539,780.0,780.0,0,0,
535451357933,SD3205LG,156201175,TB_JISHI,newbalnb/新百伦潮流,NEW男鞋 BALANCE女鞋 凉鞋男鞋沙滩鞋魔术贴情侣款女鞋拖鞋,228.0,228.0,0,0,
